book_name,title,description,genres,av_rating,num_rating,ISBN,Year-Of-Publication,Book-Author,Publisher,Image-URL-S,_merge,Sentiment_Polarity,Sentiment_Category
book_65,one flew over the cuckoo's nest,"Alternate cover edition of ISBN 9780451163967Tyrannical Nurse Ratched rules her ward in an Oregon State mental hospital with a strict and unbending routine, unopposed by her patients, who remain cowed by mind-numbing medication and the threat of electric shock therapy. But her regime is disrupted by the arrival of McMurphy – the swaggering, fun-loving trickster with a devilish grin who resolves to oppose her rules on behalf of his fellow inmates. His struggle is seen through the eyes of Chief Bromden, a seemingly mute half-Indian patient who understands McMurphy's heroic attempt to do battle with the powers that keep them imprisoned. Ken Kesey's extraordinary first novel is an exuberant, ribald and devastatingly honest portrayal of the boundaries between sanity and madness.","['Classics', 'Fiction', 'Psychology', 'Literature', 'Novels', 'Mental Health', 'School']",4.2,705198,0670030589,2002.0,Ken Kesey,Viking Books,http://images.amazon.com/images/P/0670030589.01.THUMBZZZ.jpg,both,0.2619047619047619,Positive
book_66,frankenstein,"This is a previously-published edition of ISBN 9780143131847. Mary Shelley's seminal novel of the scientist whose creation becomes a monster. This edition is the original 1818 text, which preserves the hard-hitting and politically charged aspects of Shelley's original writing, as well as her unflinching wit and strong female voice. This edition also includes a new introduction and suggestions for further reading by author and Shelley expert Charlotte Gordon, literary excerpts and reviews selected by Gordon and a chronology and essay by preeminent Shelley scholar Charles E. Robinson.","['Classics', 'Fiction', 'Horror', 'Science Fiction', 'Gothic', 'Fantasy', 'School']",3.85,1470152,8440619537,2000.0,Mary W. Shelly,Ediciones B,http://images.amazon.com/images/P/8440619537.01.THUMBZZZ.jpg,both,0.17746212121212124,Positive
book_67,flowers for algernon,"The story of a mentally disabled man whose experimental quest for intelligence mirrors that of Algernon, an extraordinary lab mouse. In diary entries, Charlie tells how a brain operation increases his IQ and changes his life. As the experimental procedure takes effect, Charlie's intelligence expands until it surpasses that of the doctors who engineered his metamorphosis. The experiment seems to be a scientific breakthrough of paramount importance until Algernon begins his sudden, unexpected deterioration. Will the same happen to Charlie?","['Fiction', 'Classics', 'Science Fiction', 'Young Adult', 'Psychology', 'Literature', 'School']",4.19,614176,015603008X,2004.0,Daniel Keyes,Harvest Books,http://images.amazon.com/images/P/015603008X.01.THUMBZZZ.jpg,both,0.06190476190476191,Negative
book_68,"oh, the places you'll go!","For out-starting upstarts of all ages, here is a wonderfully wise and blessedly brief graduation speech from the one and only Dr. Seuss!In his inimitable, humorous verse and pictures, he addresses the Great Balancing Act (life itself, and the ups and downs it presents) while encouraging us to find the success that lies within us.""And will you succeed?Yes! You will indeed!(98 and ¾ percent guaranteed.)""A modern classic, Oh, the Places You'll Go! was first published one year before Dr. Seuss's death at the age of eighty-seven. In a mere fifty-six pages, Dr, Seuss managed to impart a lifetime of wisdom. It is the perfect send-off for children starting out in the maze of life, be they nursery school grads or newly-minted PhD's. Everyone will find it inspired good fun.With his unique combination of hilarious stories, zany pictures and riotous rhymes, Dr. Seuss has been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic 'Cat in the Hat', and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.","['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Fantasy', 'Young Adult']",4.36,387581,0679905278,1990.0,Seuss,Random House Books for Young Readers,http://images.amazon.com/images/P/0679905278.01.THUMBZZZ.jpg,both,0.3270833333333333,Positive
book_69,anna karenina (modern library),"Acclaimed by many as the world's greatest novel, Anna Karenina provides a vast panorama of contemporary life in Russia and of humanity in general. In it Tolstoy uses his intense imaginative insight to create some of the most memorable characters in all of literature. Anna is a sophisticated woman who abandons her empty existence as the wife of Karenin and turns to Count Vronsky to fulfil her passionate nature - with tragic consequences. Levin is a reflection of Tolstoy himself, often expressing the author's own views and convictions.Throughout, Tolstoy points no moral, merely inviting us not to judge but to watch. As Rosemary Edmonds comments, 'He leaves the shifting patterns of the kaleidoscope to bring home the meaning of the brooding words following the title, 'Vengeance is mine, and I will repay.","['Classics', 'Fiction', 'Romance', 'Russia', 'Historical Fiction', 'Russian Literature', 'Literature']",4.08,799913,0679600795,1993.0,Leo Tolstoy,Modern Library,http://images.amazon.com/images/P/0679600795.01.THUMBZZZ.jpg,both,0.1892156862745098,Positive
book_70,the five people you meet in heaven,"Maybe it was a grandparent, or a teacher or a colleague. Someone older, patient and wise, who understood you when you were young and searching, and gave you sound advice to help you make your way through it. For Mitch Albom, that person was Morrie Schwartz, his college professor from nearly twenty years ago.Maybe, like Mitch, you lost track of this mentor as you made your way, and the insights faded. Wouldn't you like to see that person again, ask the bigger questions that still haunt you? Mitch Albom had that second chance. He rediscovered Morrie in the last months of the older man's life. Knowing he was dying of ALS - or motor neurone disease - Mitch visited Morrie in his study every Tuesday, just as they used to back in college. Their rekindled relationship turned into one final 'class': lessons in how to live.","['Nonfiction', 'Memoir', 'Biography', 'Classics', 'Inspirational', 'Philosophy', 'Self Help']",4.16,954913,0786868716,2003.0,Mitch Albom,Hyperion,http://images.amazon.com/images/P/0786868716.01.THUMBZZZ.jpg,both,0.1474747474747475,Positive
book_71,winnie-the-pooh,"The adventures of Christopher Robin and his friends in which Pooh Bear uses a balloon to get honey, Piglet meets a Heffalump, and Eeyore has a birthday.","['Classics', 'Childrens', 'Fiction', 'Fantasy', 'Animals', 'Middle Grade', 'Audiobook']",4.35,313861,0140361219,1992.0,A.A. Milne,Puffin Books,http://images.amazon.com/images/P/0140361219.01.THUMBZZZ.jpg,both,0.0,Negative
book_72,"the fellowship of the ring (the lord of the rings, part 1)","One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkness bind them.In ancient times the Rings of Power were crafted by the Elven-smiths, and Sauron, the Dark Lord, forged the One Ring, filling it with his own power so that he could rule all others. But the One Ring was taken from him, and though he sought it throughout Middle-earth, it remained lost to him. After many ages it fell into the hands of Bilbo Baggins, as told in The Hobbit.In a sleepy village in the Shire, young Frodo Baggins finds himself faced with an immense task, as his elderly cousin Bilbo entrusts the Ring to his care. Frodo must leave his home and make a perilous journey across Middle-earth to the Cracks of Doom, there to destroy the Ring and foil the Dark Lord in his evil purpose.","['Fantasy', 'Classics', 'Fiction', 'Adventure', 'High Fantasy', 'Science Fiction Fantasy', 'Epic Fantasy']",4.38,2686920,0618346252,2003.0,J. R. R. Tolkien,Houghton Mifflin Company,http://images.amazon.com/images/P/0618346252.01.THUMBZZZ.jpg,both,-0.03749999999999999,Negative
book_73,slaughterhouse-five,"Selected by the Modern Library as one of the 100 best novels of all time, Slaughterhouse-Five, an American classic, is one of the world's great antiwar books. Centering on the infamous firebombing of Dresden, Billy Pilgrim's odyssey through time reflects the mythic journey of our own fractured lives as we search for meaning in what we fear most.","['Classics', 'Fiction', 'Science Fiction', 'War', 'Historical Fiction', 'Literature', 'Novels']",4.09,1302806,0385333846,1999.0,KURT VONNEGUT,Delta,http://images.amazon.com/images/P/0385333846.01.THUMBZZZ.jpg,both,0.3458333333333334,Positive
book_74,the old man and the sea,"Librarian's note: An alternate cover edition can be found hereThis short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses—specifically referred to in the citation accompanying the author's Nobel Prize for literature in 1954.","['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'School', 'Adventure']",3.8,1060714,081615970X,1994.0,Ernest Hemingway,Thorndike Pr,http://images.amazon.com/images/P/081615970X.01.THUMBZZZ.jpg,both,0.0880952380952381,Negative
book_75,catch-22,"Fifty years after its original publication, Catch-22 remains a cornerstone of American literature and one of the funniest—and most celebrated—books of all time. In recent years it has been named to “best novels” lists by Time, Newsweek, the Modern Library, and the London Observer.Set in Italy during World War II, this is the story of the incomparable, malingering bombardier, Yossarian, a hero who is furious because thousands of people he has never met are trying to kill him. But his real problem is not the enemy—it is his own army, which keeps increasing the number of missions the men must fly to complete their service. Yet if Yossarian makes any attempt to excuse himself from the perilous missions he’s assigned, he’ll be in violation of Catch-22, a hilariously sinister bureaucratic rule: a man is considered insane if he willingly continues to fly dangerous combat missions, but if he makes a formal request to be removed from duty, he is proven sane and therefore ineligible to be relieved.This fiftieth-anniversary edition commemorates Joseph Heller’s masterpiece with a new introduction by Christopher Buckley; a wealth of critical essays and reviews by Norman Mailer, Alfred Kazin, Anthony Burgess, and others; rare papers and photos from Joseph Heller’s personal archive; and much more. Here, at last, is the definitive edition of a classic of world literature.","['Classics', 'Fiction', 'Historical Fiction', 'War', 'Humor', 'Literature', 'Novels']",3.99,804276,0808514024,2000.0,Joseph Heller,Sagebrush Bound,http://images.amazon.com/images/P/0808514024.01.THUMBZZZ.jpg,both,0.1381752305665349,Positive
book_76,the scarlet letter,"Set in 17th-century Puritan Boston, Massachusetts, during the years 1642 to 1649, it tells the story of Hester Prynne, who conceives a daughter through an affair and will not reveal her lover’s identity. The scarlet letter A (for adultery) she has to wear on her clothes, along with her public shaming, is her punishment for her sin and her secrecy. She struggles to create a new life of repentance and dignity. Throughout the book, Hawthorne explores themes of legalism, sin, and guilt.","['Classics', 'Fiction', 'Historical Fiction', 'School', 'Literature', 'High School', 'Historical']",3.43,825467,1590071352,2003.0,Nathaniel Hawthorne,New Millennium Audio,http://images.amazon.com/images/P/1590071352.01.THUMBZZZ.jpg,both,0.06818181818181818,Negative
book_77,macbeth,"One night on the heath, the brave and respected general Macbeth encounters three witches who foretell that he will become king of Scotland. At first sceptical, he’s urged on by the ruthless, single-minded ambitions of Lady Macbeth, who suffers none of her husband’s doubt. But seeing the prophecy through to the bloody end leads them both spiralling into paranoia, tyranny, madness, and murder.This shocking tragedy - a violent caution to those seeking power for its own sake - is, to this day, one of Shakespeare’s most popular and influential masterpieces.","['Classics', 'Plays', 'Fiction', 'School', 'Drama', 'Read For School', 'Literature']",3.9,839821,0743477103,2003.0,William Shakespeare,Washington Square Press,http://images.amazon.com/images/P/0743477103.01.THUMBZZZ.jpg,both,-0.12727272727272723,Negative
book_78,gifts of the nile: ancient egyptian faience,"One of the ancient world's most beautiful forms of ceramic is today known as Egyptian faience. The ancient Egyptians named it tjehnet, meaning that which is brilliant or scintillating, and in their eyes it glistened with symbolic light. Although faience was made of common materials, especially quartz sand grains or crushed quartz pebbles, it nevertheless took on the splendor of gold or semiprecious gems. The creative variety was astonishing: from 36,000 faience tiles lining underground rooms in King Djoser's Third Dynasty Step Pyramid complex to tiny plaques for furniture inlay, from jewelry to statuary, from female fertility objects to perfume containers, amulets, inkwells, animal tomb gifts, mummy masks, and a host of other forms. This is the first publication to analyze fully the significance of faience in ancient Egypt, and to present the most marvelous examples of its creation. Under the skilled editorship of Florence Friedman, the world's leading scholars in the field--from the Metropolitan Museum of Art; the Museum of Fine Arts, Boston; the Cleveland Museum of Art; the British Museum; and elsewhere--show how faience was used and produced, as well as its symbolic values and meanings. More than 150 pieces, drawn from public and private collections around the world, are reproduced in color and described in detail. This dazzling display looks at the origins of faience, and at its use in royal life, in daily life, and in connection with death and rebirth. Scientific data resulting from analyses of faience objects, a specially compiled glossary, and a comprehensive bibliography complete the work.","['Fantasy', 'Young Adult', 'Romance', 'Fiction', 'Vampires', 'Paranormal', 'Paranormal Romance']",3.64,6158643,0500237549,1998.0,Florence Dunn Friedman,Thames &amp; Hudson,http://images.amazon.com/images/P/0500237549.01.THUMBZZZ.jpg,both,0.25710034013605443,Positive
book_79,lolita,"Librarian's note: Alternate cover edition of ISBN 9780141182537.Humbert Humbert - scholar, aesthete and romantic - has fallen completely and utterly in love with Dolores Haze, his landlady's gum-snapping, silky skinned twelve-year-old daughter. Reluctantly agreeing to marry Mrs Haze just to be close to Lolita, Humbert suffers greatly in the pursuit of romance; but when Lo herself starts looking for attention elsewhere, he will carry her off on a desperate cross-country misadventure, all in the name of Love. Hilarious, flamboyant, heart-breaking and full of ingenious word play, Lolita is an immaculate, unforgettable masterpiece of obsession, delusion and lust.","['Classics', 'Fiction', 'Literature', 'Novels', 'Russia', 'Romance', 'Russian Literature']",3.88,794964,2070412083,2001.0,Vladimir Vladimirovich Nabokov,Gallimard,http://images.amazon.com/images/P/2070412083.01.THUMBZZZ.jpg,both,0.23750000000000004,Positive
book_80,the metamorphosis,"Alternate cover edition of ISBN 0553213695 / 9780553213690""As Gregor Samsa awoke one morning from uneasy dreams he found himself transformed in his bed into a gigantic insect. He was laying on his hard, as it were armor-plated, back and when he lifted his head a little he could see his domelike brown belly divided into stiff arched segments on top of which the bed quilt could hardly keep in position and was about to slide off completely. His numerous legs, which were pitifully thin compared to the rest of his bulk, waved helplessly before his eyes."" With it's startling, bizarre, yet surprisingly funny first opening, Kafka begins his masterpiece, The Metamorphosis. It is the story of a young man who, transformed overnight into a giant beetle-like insect, becomes an object of disgrace to his family, an outsider in his own home, a quintessentially alienated man. A harrowing—though absurdly comic—meditation on human feelings of inadequacy, guilt, and isolation, The Metamorphosis has taken its place as one of the most widely read and influential works of twentieth-century fiction. As W.H. Auden wrote, ""Kafka is important to us because his predicament is the predicament of modern man.""","['Classics', 'Fiction', 'Fantasy', 'Philosophy', 'Literature', 'Short Stories', 'School']",3.85,918431,1400047951,2003.0,PETER KUPER,Crown,http://images.amazon.com/images/P/1400047951.01.THUMBZZZ.jpg,both,0.0354296066252588,Negative
book_81,the time traveler's wife,"This is the extraordinary love story of Clare and Henry, who met when Clare was six and Henry was thirty-six, and were married when Clare was twenty-two and Henry was thirty. Impossible but true, because Henry suffers from a rare condition where his genetic clock periodically resets and he finds himself pulled suddenly into his past or future. In the face of this force they can neither prevent nor control, Henry and Clare's struggle to lead normal lives is both intensely moving and entirely unforgettable.","['Fiction', 'Romance', 'Fantasy', 'Time Travel', 'Science Fiction', 'Contemporary', 'Adult']",3.99,1736216,156511826X,2003.0,Audrey Niffenegger,Highbridge Audio,http://images.amazon.com/images/P/156511826X.01.THUMBZZZ.jpg,both,0.10512820512820513,Positive
book_82,siddhartha,"Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for true meaning.","['Classics', 'Fiction', 'Philosophy', 'Spirituality', 'Religion', 'Literature', 'Buddhism']",4.06,720467,1570629706,2002.0,Hermann Hesse,Shambhala,http://images.amazon.com/images/P/1570629706.01.THUMBZZZ.jpg,both,0.2988095238095238,Positive
book_83,the stranger,"Published in 1942 by French author Albert Camus, The Stranger has long been considered a classic of twentieth-century literature. Le Monde ranks it as number one on its ""100 Books of the Century"" list. Through this story of an ordinary man unwittingly drawn into a senseless murder on a sundrenched Algerian beach, Camus explores what he termed ""the nakedness of man faced with the absurd.""","['Classics', 'Fiction', 'Philosophy', 'France', 'Literature', 'Novels', 'French Literature']",4.01,960905,0590456806,1997.0,Caroline B. Cooney,Scholastic,http://images.amazon.com/images/P/0590456806.01.THUMBZZZ.jpg,both,-0.12666666666666665,Negative
book_84,goodnight moon,"In a great green room, tucked away in bed, is a little bunny. ""Goodnight room, goodnight moon."" And to all the familiar things in the softly lit room -- to the picture of the three little bears sitting on chairs, to the clocks and his socks, to the mittens and the kittens, to everything one by one -- the little bunny says goodnight.In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day.","['Childrens', 'Picture Books', 'Classics', 'Fiction', 'Poetry', 'Kids', 'Animals']",4.3,358773,0694016756,2001.0,Margaret Wise Brown,HarperFestival,http://images.amazon.com/images/P/0694016756.01.THUMBZZZ.jpg,both,0.21493055555555554,Positive
book_85,harry potter and the chamber of secrets (book 2),"Ever since Harry Potter had come home for the summer, the Dursleys had been so mean and hideous that all Harry wanted was to get back to the Hogwarts School for Witchcraft and Wizardry. But just as he’s packing his bags, Harry receives a warning from a strange impish creature who says that if Harry returns to Hogwarts, disaster will strike.And strike it does. For in Harry’s second year at Hogwarts, fresh torments and horrors arise, including an outrageously stuck-up new professor and a spirit who haunts the girls’ bathroom. But then the real trouble begins – someone is turning Hogwarts students to stone. Could it be Draco Malfoy, a more poisonous rival than ever? Could it possibly be Hagrid, whose mysterious past is finally told? Or could it be the one everyone at Hogwarts most suspects… Harry Potter himself!","['Fantasy', 'Fiction', 'Young Adult', 'Magic', 'Childrens', 'Middle Grade', 'Audiobook']",4.43,3597747,0439420105,2002.0,J. K. Rowling,Scholastic,http://images.amazon.com/images/P/0439420105.01.THUMBZZZ.jpg,both,-0.025081168831168826,Negative
book_86,a tree grows in brooklyn,"The beloved American classic about a young girl's coming-of-age at the turn of the century, Betty Smith's A Tree Grows in Brooklyn is a poignant and moving tale filled with compassion and cruelty, laughter and heartache, crowded with life and people and incident. The story of young, sensitive, and idealistic Francie Nolan and her bittersweet formative years in the slums of Williamsburg has enchanted and inspired millions of readers for more than sixty years. By turns overwhelming, sublime, heartbreaking, and uplifting, the daily experiences of the unforgettable Nolans are raw with honesty and tenderly threaded with family connectedness -- in a work of literary art that brilliantly captures a unique time and place as well as incredibly rich moments of universal experience.","['Classics', 'Fiction', 'Historical Fiction', 'Young Adult', 'Coming Of Age', 'Historical', 'New York']",4.29,442856,0060001941,2001.0,Betty Smith,HarperCollins,http://images.amazon.com/images/P/0060001941.01.THUMBZZZ.jpg,both,0.27143874643874644,Positive
book_87,war and peace,"In Russia's struggle with Napoleon, Tolstoy saw a tragedy that involved all mankind. War and Peace broadly focuses on Napoleon’s invasion of Russia in 1812 and follows three of the most well-known characters in literature: Pierre Bezukhov, the illegitimate son of a count who is fighting for his inheritance and yearning for spiritual fulfillment; Prince Andrei Bolkonsky, who leaves his family behind to fight in the war against Napoleon; and Natasha Rostov, the beautiful young daughter of a nobleman who intrigues both men.As Napoleon’s army invades, Tolstoy brilliantly follows characters from diverse backgrounds—peasants and nobility, civilians and soldiers—as they struggle with the problems unique to their era, their history, and their culture. And as the novel progresses, these characters transcend their specificity, becoming some of the most moving—and human—figures in world literature.Tolstoy gave his personal approval to this translation, published here in a new single volume edition, which includes an introduction by Henry Gifford, and Tolstoy's important essay `Some Words about War and Peace'.","['Classics', 'Fiction', 'Historical Fiction', 'Russia', 'Russian Literature', 'Literature', 'War']",4.15,310975,1578152674,2002.0,Leo Tolstoy,Media Books Audio Publishing,http://images.amazon.com/images/P/1578152674.01.THUMBZZZ.jpg,both,0.27160250463821894,Positive
book_88,little house on the prairie,"This nine-book paperback box set of the classic series features the classic black-and-white artwork from Garth Williams.The nine books in the timeless Little House series tell the story of Laura’s real childhood as an American pioneer, and are cherished by readers of all generations. They offer a unique glimpse into life on the American frontier, and tell the heartwarming, unforgettable story of a loving family.Little House in the Big WoodsMeet the Ingalls family—Laura, Ma, Pa, Mary, and baby Carrie, who all live in a cozy log cabin in the big woods of Wisconsin in the 1870s. Though many of their neighbors are wolves and panthers and bears, the woods feel like home, thanks to Ma’s homemade cheese and butter and the joyful sounds of Pa’s fiddle.Farmer BoyAs Laura Ingalls is growing up in a little house in Kansas, Almanzo Wilder lives on a big farm in New York. He and his brothers and sisters work hard from dawn to supper to help keep their family farm running. Almanzo wishes for just one thing—his very own horse—but he must prove that he is ready for such a big responsibility.Little House on the PrairieWhen Pa decides to sell the log house in the woods, the family packs up and moves from Wisconsin to Kansas, where Pa builds them their little house on the prairie! Living on the farm is different from living in the woods, but Laura and her family are kept busy and are happy with the promise of their new life on the prairie.On the Banks of Plum CreekThe Ingalls family lives in a sod house beside Plum Creek in Minnesota until Pa builds them a new house made of sawed lumber. The money for the lumber will come from their first wheat crop. But then, just before the wheat is ready to harvest, a strange glittering cloud fills the sky, blocking out the sun. Millions of grasshoppers cover the field and everything on the farm, and by the end of a week, there is no wheat crop left.By the Shores of Silver LakePa Ingalls heads west to the unsettled wilderness of the Dakota Territory. When Ma, Mary, Laura, Carrie, and baby Grace join him, they become the first settlers in the town of De Smet. Pa starts work on the first building of the brand new town, located on the shores of Silver Lake. The Long WinterThe first terrible storm comes to the barren prairie in October. Then it snows almost without stopping until April. With snow piled as high as the rooftops, it’s impossible for trains to deliver supplies, and the townspeople, including Laura and her family, are starving. Young Almanzo Wilder, who has settled in the town, risks his life to save the town.Little Town on the PrairieDe Smet is rejuvenated with the beginning of spring. But in addition to the parties, socials, and “literaries,” work must continue. Laura spends many hours sewing shirts to help Ma and Pa get enough money to send Mary to a college for the blind. But in the evenings, Laura makes time for a new caller, Almanzo Wilder.These Happy Golden YearsLaura must continue to earn money to keep Mary in her college for the blind, so she gets a job as a teacher. It’s not easy, and for the first time she’s living away from home. But it gets a little better every Friday, when Almanzo picks Laura up to take her back home for the weekend. Though Laura is still young, she and Almanzo are officially courting, and she knows that this is a time for new beginnings.The First Four YearsLaura Ingalls and Almanzo Wilder have just been married! They move to a small prairie homestead to start their lives together. But each year brings new challenges—storms, sickness, fire, and unpaid debts. These first four years call for courage, strength, and a great deal of determination. And through it all, Laura and Almanzo still have their love, which only grows when baby Rose arrives.","['Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']",4.35,150166,0064400026,1953.0,Laura Ingalls Wilder,HarperTrophy,http://images.amazon.com/images/P/0064400026.01.THUMBZZZ.jpg,both,0.12738257575757578,Positive
book_89,a clockwork orange,"In Anthony Burgess's influential nightmare vision of the future, criminals take over after dark. Teen gang leader Alex narrates in fantastically inventive slang that echoes the violent intensity of youth rebelling against society. Dazzling and transgressive, A Clockwork Orange is a frightening fable about good and evil and the meaning of human freedom. This edition includes the controversial last chapter not published in the first edition, and Burgess’s introduction, “A Clockwork Orange Resucked.”","['Classics', 'Fiction', 'Science Fiction', 'Dystopia', 'Literature', 'Horror', 'Novels']",4.0,681585,345316413X,2000.0,Anthony Burgess,Heyne,http://images.amazon.com/images/P/345316413X.01.THUMBZZZ.jpg,both,0.02307692307692307,Negative
book_90,all quiet on the western front,"One by one the boys begin to fall…In 1914 a room full of German schoolboys, fresh-faced and idealistic, are goaded by their schoolmaster to troop off to the ‘glorious war’. With the fire and patriotism of youth they sign up. What follows is the moving story of a young ‘unknown soldier’ experiencing the horror and disillusionment of life in the trenches.","['Classics', 'Fiction', 'Historical Fiction', 'War', 'Historical', 'Literature', 'School']",4.05,427431,0449911497,1996.0,Erich Maria Remarque,Ballantine Books,http://images.amazon.com/images/P/0449911497.01.THUMBZZZ.jpg,both,0.15,Positive
book_91,the stand,"First came the days of the plague. Then came the dreams. Dark dreams that warned of the coming of the dark man. The apostate of death, his worn-down boot heels tramping the night roads. The warlord of the charnel house and Prince of Evil. His time is at hand. His empire grows in the west and the Apocalypse looms.For hundreds of thousands of fans who read The Stand in its original version and wanted more, this new edition is Stephen King's gift. And those who are listening to The Stand for the first time will discover a triumphant and eerily plausible work of the imagination that takes on the issues that will determine our survival.","['Horror', 'Fiction', 'Fantasy', 'Science Fiction', 'Post Apocalyptic', 'Thriller', 'Dystopia']",4.34,722312,0517219018,2001.0,STEPHEN KING,Gramercy,http://images.amazon.com/images/P/0517219018.01.THUMBZZZ.jpg,both,0.07904040404040404,Negative
book_92,don quixote,"Don Quixote has become so entranced by reading chivalric romances that he determines to become a knight-errant himself. In the company of his faithful squire, Sancho Panza, his exploits blossom in all sorts of wonderful ways. While Quixote's fancy often leads him astray—he tilts at windmills, imagining them to be giants—Sancho acquires cunning and a certain sagacity. Sane madman and wise fool, they roam the world together, and together they have haunted readers' imaginations for nearly four hundred years.With its experimental form and literary playfulness, Don Quixote has been generally recognized as the first modern novel. The book has been enormously influential on a host of writers, from Fielding and Sterne to Flaubert, Dickens, Melville, and Faulkner, who reread it once a year, ""just as some people read the Bible.""","['Classics', 'Fiction', 'Literature', 'Spanish Literature', 'Adventure', 'Historical Fiction', 'Novels']",3.89,254292,0451528905,2003.0,Miguel De Cervantes Saavedra,Signet Classics,http://images.amazon.com/images/P/0451528905.01.THUMBZZZ.jpg,both,0.24675324675324675,Positive
book_93,uncle tom's cabin,"The narrative drive of Stowe's classic novel is often overlooked in the heat of the controversies surrounding its anti-slavery sentiments. In fact, it is a compelling adventure story with richly drawn characters and has earned a place in both literary and American history. Stowe's religious beliefs show up in the novel's final, overarching theme—the exploration of the nature of Christianity and how Christian theology is fundamentally incompatible with slavery.","['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Historical', 'American', 'Novels']",3.9,219238,1840224029,1999.0,H. B. Stowe,Lb May &amp; Assoc Inc,http://images.amazon.com/images/P/1840224029.01.THUMBZZZ.jpg,both,0.11770833333333333,Positive
book_94,"cold night, brittle light","As Chrissy's family waits for her father to come home on a night so cold the Northern Lights freeze, Chrissy's grandfather tells stories about the really cold winters he has known.","['Fiction', 'Childrens']",4.38,65695,1551430096,1994.0,Richard Thompson,Orca Book Publishers,http://images.amazon.com/images/P/1551430096.01.THUMBZZZ.jpg,both,-0.6,Negative
book_95,atlas shrugged,"This is the story of a man who said that he would stop the motor of the world and did. Was he a destroyer or the greatest of liberators?Why did he have to fight his battle, not against his enemies, but against those who needed him most, and his hardest battle against the woman he loved? What is the world’s motor — and the motive power of every man? You will know the answer to these questions when you discover the reason behind the baffling events that play havoc with the lives of the characters in this story. Tremendous in its scope, this novel presents an astounding panorama of human life — from the productive genius who becomes a worthless playboy — to the great steel industrialist who does not know that he is working for his own destruction — to the philosopher who becomes a pirate — to the composer who gives up his career on the night of his triumph — to the woman who runs a transcontinental railroad — to the lowest track worker in her Terminal tunnels. You must be prepared, when you read this novel, to check every premise at the root of your convictions.This is a mystery story, not about the murder — and rebirth — of man’s spirit. It is a philosophical revolution, told in the form of an action thriller of violent events, a ruthlessly brilliant plot structure and an irresistible suspense. Do you say this is impossible? Well, that is the first of your premises to check.","['Fiction', 'Classics', 'Philosophy', 'Politics', 'Literature', 'Science Fiction', 'Novels']",3.69,380464,0452011876,1999.0,Ayn Rand,Plume Books,http://images.amazon.com/images/P/0452011876.01.THUMBZZZ.jpg,both,0.1947916666666667,Positive
book_96,the brothers karamazov,"The Brothers Karamazov is a murder mystery, a courtroom drama, and an exploration of erotic rivalry in a series of triangular love affairs involving the “wicked and sentimental” Fyodor Pavlovich Karamazov and his three sons―the impulsive and sensual Dmitri; the coldly rational Ivan; and the healthy, red-cheeked young novice Alyosha. Through the gripping events of their story, Dostoevsky portrays the whole of Russian life, is social and spiritual striving, in what was both the golden age and a tragic turning point in Russian culture.This award-winning translation by Richard Pevear and Larissa Volokhonsky remains true to the verbalinventiveness of Dostoevsky’s prose, preserving the multiple voices, the humor, and the surprising modernity of the original. It is an achievement worthy of Dostoevsky’s last and greatest novel.","['Classics', 'Fiction', 'Russia', 'Literature', 'Russian Literature', 'Philosophy', 'Novels']",4.36,304800,0374528373,2002.0,Fyodor Dostoevsky,"Farrar, Straus and Giroux",http://images.amazon.com/images/P/0374528373.01.THUMBZZZ.jpg,both,0.21208333333333335,Positive
